preprocessed_text,tokenized_text,lemmatized_text
visited kimchi couple month ago wait return great authentic korean bbq experience partner went set,"['visited', 'kimchi', 'couple', 'month', 'ago', 'wait', 'return', 'great', 'authentic', 'korean', 'bbq', 'experience', 'partner', 'went', 'set']","[ 'visited ' , 'kimchi ' , 'couple ' , 'month ' , 'ago ' , 'wait ' , 'return ' , 'great ' , 'authentic ' , 'korean ' , 'bbq ' , 'experience ' , 'partner ' , 'went ' , 'set ' ]"
note review delivery havent actually inside restaurant love honestly surprised found,"['note', 'review', 'delivery', 'havent', 'actually', 'inside', 'restaurant', 'love', 'honestly', 'surprised', 'found']","[ 'note ' , 'review ' , 'delivery ' , 'havent ' , 'actually ' , 'inside ' , 'restaurant ' , 'love ' , 'honestly ' , 'surprised ' , 'found ' ]"
stupid restaurant sign feel need classy hand written logo seriously thought place called spice riot,"['stupid', 'restaurant', 'sign', 'feel', 'need', 'classy', 'hand', 'written', 'logo', 'seriously', 'thought', 'place', 'called', 'spice', 'riot']","[ 'stupid ' , 'restaurant ' , 'sign ' , 'feel ' , 'need ' , 'classy ' , 'hand ' , 'written ' , 'logo ' , 'seriously ' , 'thought ' , 'place ' , 'called ' , 'spice ' , 'riot ' ]"
within samosa throw red dragon centre asian allyoucaneat buffet spice route caters prefer indian based cuisine,"['within', 'samosa', 'throw', 'red', 'dragon', 'centre', 'asian', 'allyoucaneat', 'buffet', 'spice', 'route', 'caters', 'prefer', 'indian', 'based', 'cuisine']","[ 'within ' , 'samosa ' , 'throw ' , 'red ' , 'dragon ' , 'centre ' , 'asian ' , 'allyoucaneat ' , 'buffet ' , 'spice ' , 'route ' , 'caters ' , 'prefer ' , 'indian ' , 'based ' , 'cuisine ' ]"
good honest indian food nice cooked order thai food complaint would go recommend,"['good', 'honest', 'indian', 'food', 'nice', 'cooked', 'order', 'thai', 'food', 'complaint', 'would', 'go', 'recommend']","[ 'good ' , 'honest ' , 'indian ' , 'food ' , 'nice ' , 'cooked ' , 'order ' , 'thai ' , 'food ' , 'complaint ' , 'would ' , 'go ' , 'recommend ' ]"
top notch little boozer say little restaurant summer beer garden 14th century welsh long house,"['top', 'notch', 'little', 'boozer', 'say', 'little', 'restaurant', 'summer', 'beer', 'garden', '14th', 'century', 'welsh', 'long', 'house']","[ 'top ' , 'notch ' , 'little ' , 'boozer ' , 'say ' , 'little ' , 'restaurant ' , 'summer ' , 'beer ' , 'garden ' , '14th ' , 'century ' , 'welsh ' , 'long ' , 'house ' ]"
lovely friendly pub food good often live music great,"['lovely', 'friendly', 'pub', 'food', 'good', 'often', 'live', 'music', 'great']","[ 'lovely ' , 'friendly ' , 'pub ' , 'food ' , 'good ' , 'often ' , 'live ' , 'music ' , 'great ' ]"
another bum steer yelp like many place yelp advertised one longer obviously yelp periodically verify,"['another', 'bum', 'steer', 'yelp', 'like', 'many', 'place', 'yelp', 'advertised', 'one', 'longer', 'obviously', 'yelp', 'periodically', 'verify']","[ 'another ' , 'bum ' , 'steer ' , 'yelp ' , 'like ' , 'many ' , 'place ' , 'yelp ' , 'advertised ' , 'one ' , 'longer ' , 'obviously ' , 'yelp ' , 'periodically ' , 'verify ' ]"
match day venue like call basically chummers always visit place go back watch whatever footy,"['match', 'day', 'venue', 'like', 'call', 'basically', 'chummers', 'always', 'visit', 'place', 'go', 'back', 'watch', 'whatever', 'footy']","[ 'match ' , 'day ' , 'venue ' , 'like ' , 'call ' , 'basically ' , 'chummers ' , 'always ' , 'visit ' , 'place ' , 'go ' , 'back ' , 'watch ' , 'whatever ' , 'footy ' ]"
yay neighbourhood fishandchips shop thats harry ramsdens place right street flat naturally made way one,"['yay', 'neighbourhood', 'fishandchips', 'shop', 'thats', 'harry', 'ramsdens', 'place', 'right', 'street', 'flat', 'naturally', 'made', 'way', 'one']","[ 'yay ' , 'neighbourhood ' , 'fishandchips ' , 'shop ' , 'thats ' , 'harry ' , 'ramsdens ' , 'place ' , 'right ' , 'street ' , 'flat ' , 'naturally ' , 'made ' , 'way ' , 'one ' ]"
bangladeshi indian takeaway promising home style cuisine food ive tried good decent vegetarian,"['bangladeshi', 'indian', 'takeaway', 'promising', 'home', 'style', 'cuisine', 'food', 'ive', 'tried', 'good', 'decent', 'vegetarian']","[ 'bangladeshi ' , 'indian ' , 'takeaway ' , 'promising ' , 'home ' , 'style ' , 'cuisine ' , 'food ' , 'ive ' , 'tried ' , 'good ' , 'decent ' , 'vegetarian ' ]"
sugar n spice bangladeshi restaurant takeaway located next door canton kebab house door away eurasian,"['sugar', 'n', 'spice', 'bangladeshi', 'restaurant', 'takeaway', 'located', 'next', 'door', 'canton', 'kebab', 'house', 'door', 'away', 'eurasian']","[ 'sugar ' , 'n ' , 'spice ' , 'bangladeshi ' , 'restaurant ' , 'takeaway ' , 'located ' , 'next ' , 'door ' , 'canton ' , 'kebab ' , 'house ' , 'door ' , 'away ' , 'eurasian ' ]"
dont fancy cooking evening like order take away ordered many awful place found favourite indian take,"['dont', 'fancy', 'cooking', 'evening', 'like', 'order', 'take', 'away', 'ordered', 'many', 'awful', 'place', 'found', 'favourite', 'indian', 'take']","[ 'dont ' , 'fancy ' , 'cooking ' , 'evening ' , 'like ' , 'order ' , 'take ' , 'away ' , 'ordered ' , 'many ' , 'awful ' , 'place ' , 'found ' , 'favourite ' , 'indian ' , 'take ' ]"
used take away time food always decent consistent recommend one staff always friendly,"['used', 'take', 'away', 'time', 'food', 'always', 'decent', 'consistent', 'recommend', 'one', 'staff', 'always', 'friendly']","[ 'used ' , 'take ' , 'away ' , 'time ' , 'food ' , 'always ' , 'decent ' , 'consistent ' , 'recommend ' , 'one ' , 'staff ' , 'always ' , 'friendly ' ]"
operate rule thumb takeaway concerned actually golden rule say context touch cheesy rule,"['operate', 'rule', 'thumb', 'takeaway', 'concerned', 'actually', 'golden', 'rule', 'say', 'context', 'touch', 'cheesy', 'rule']","[ 'operate ' , 'rule ' , 'thumb ' , 'takeaway ' , 'concerned ' , 'actually ' , 'golden ' , 'rule ' , 'say ' , 'context ' , 'touch ' , 'cheesy ' , 'rule ' ]"
ive visited golden house quite time think probably offer best selection vegetarian chinese food ive come across cardiff offer,"['ive', 'visited', 'golden', 'house', 'quite', 'time', 'think', 'probably', 'offer', 'best', 'selection', 'vegetarian', 'chinese', 'food', 'ive', 'come', 'across', 'cardiff', 'offer']","[ 'ive ' , 'visited ' , 'golden ' , 'house ' , 'quite ' , 'time ' , 'think ' , 'probably ' , 'offer ' , 'best ' , 'selection ' , 'vegetarian ' , 'chinese ' , 'food ' , 'ive ' , 'come ' , 'across ' , 'cardiff ' , 'offer ' ]"
wellfield diner mainstay wellfield court arcade outdoor seating peaceful little enclave offer little slice heaven,"['wellfield', 'diner', 'mainstay', 'wellfield', 'court', 'arcade', 'outdoor', 'seating', 'peaceful', 'little', 'enclave', 'offer', 'little', 'slice', 'heaven']","[ 'wellfield ' , 'diner ' , 'mainstay ' , 'wellfield ' , 'court ' , 'arcade ' , 'outdoor ' , 'seating ' , 'peaceful ' , 'little ' , 'enclave ' , 'offer ' , 'little ' , 'slice ' , 'heaven ' ]"
good solid local café reasonably friendly staff traditional british homecooked food great dessert plus oddball local,"['good', 'solid', 'local', 'café', 'reasonably', 'friendly', 'staff', 'traditional', 'british', 'homecooked', 'food', 'great', 'dessert', 'plus', 'oddball', 'local']","[ 'good ' , 'solid ' , 'local ' , 'café ' , 'reasonably ' , 'friendly ' , 'staff ' , 'traditional ' , 'british ' , 'homecooked ' , 'food ' , 'great ' , 'dessert ' , 'plus ' , 'oddball ' , 'local ' ]"
blink youll miss wellfield diner tucked away wellfield road search youre pleasant surprise tiny café,"['blink', 'youll', 'miss', 'wellfield', 'diner', 'tucked', 'away', 'wellfield', 'road', 'search', 'youre', 'pleasant', 'surprise', 'tiny', 'café']","[ 'blink ' , 'youll ' , 'miss ' , 'wellfield ' , 'diner ' , 'tucked ' , 'away ' , 'wellfield ' , 'road ' , 'search ' , 'youre ' , 'pleasant ' , 'surprise ' , 'tiny ' , 'café ' ]"
restaurant reasonably priced lot parking pace front hardly ever full bad thing frankie benny,"['restaurant', 'reasonably', 'priced', 'lot', 'parking', 'pace', 'front', 'hardly', 'ever', 'full', 'bad', 'thing', 'frankie', 'benny']","[ 'restaurant ' , 'reasonably ' , 'priced ' , 'lot ' , 'parking ' , 'pace ' , 'front ' , 'hardly ' , 'ever ' , 'full ' , 'bad ' , 'thing ' , 'frankie ' , 'benny ' ]"
frankie benny situated opposite cinema nantgarw ideal meal film good selection dish including,"['frankie', 'benny', 'situated', 'opposite', 'cinema', 'nantgarw', 'ideal', 'meal', 'film', 'good', 'selection', 'dish', 'including']","[ 'frankie ' , 'benny ' , 'situated ' , 'opposite ' , 'cinema ' , 'nantgarw ' , 'ideal ' , 'meal ' , 'film ' , 'good ' , 'selection ' , 'dish ' , 'including ' ]"
frankie benneys themed restaurant based newyork style italian always busy would recommend booking although waiting time isnt,"['frankie', 'benneys', 'themed', 'restaurant', 'based', 'newyork', 'style', 'italian', 'always', 'busy', 'would', 'recommend', 'booking', 'although', 'waiting', 'time', 'isnt']","[ 'frankie ' , 'benneys ' , 'themed ' , 'restaurant ' , 'based ' , 'newyork ' , 'style ' , 'italian ' , 'always ' , 'busy ' , 'would ' , 'recommend ' , 'booking ' , 'although ' , 'waiting ' , 'time ' , 'isnt ' ]"
recently ordered takeaway place couldnt happier service food provided ordered busiest,"['recently', 'ordered', 'takeaway', 'place', 'couldnt', 'happier', 'service', 'food', 'provided', 'ordered', 'busiest']","[ 'recently ' , 'ordered ' , 'takeaway ' , 'place ' , 'couldnt ' , 'happier ' , 'service ' , 'food ' , 'provided ' , 'ordered ' , 'busiest ' ]"
eurasian tandoori cowbridge road east offer broad range cuisine spanning entire continent asia offering mainly indian indonesian,"['eurasian', 'tandoori', 'cowbridge', 'road', 'east', 'offer', 'broad', 'range', 'cuisine', 'spanning', 'entire', 'continent', 'asia', 'offering', 'mainly', 'indian', 'indonesian']","[ 'eurasian ' , 'tandoori ' , 'cowbridge ' , 'road ' , 'east ' , 'offer ' , 'broad ' , 'range ' , 'cuisine ' , 'spanning ' , 'entire ' , 'continent ' , 'asia ' , 'offering ' , 'mainly ' , 'indian ' , 'indonesian ' ]"
love curry didnt used guess parent right one thing one taste grew love long time place,"['love', 'curry', 'didnt', 'used', 'guess', 'parent', 'right', 'one', 'thing', 'one', 'taste', 'grew', 'love', 'long', 'time', 'place']","[ 'love ' , 'curry ' , 'didnt ' , 'used ' , 'guess ' , 'parent ' , 'right ' , 'one ' , 'thing ' , 'one ' , 'taste ' , 'grew ' , 'love ' , 'long ' , 'time ' , 'place ' ]"
came large group rented whole restaurant three course meal really well done decoration light,"['came', 'large', 'group', 'rented', 'whole', 'restaurant', 'three', 'course', 'meal', 'really', 'well', 'done', 'decoration', 'light']","[ 'came ' , 'large ' , 'group ' , 'rented ' , 'whole ' , 'restaurant ' , 'three ' , 'course ' , 'meal ' , 'really ' , 'well ' , 'done ' , 'decoration ' , 'light ' ]"
surprise able get warned normally booked walked around anyway case set meal,"['surprise', 'able', 'get', 'warned', 'normally', 'booked', 'walked', 'around', 'anyway', 'case', 'set', 'meal']","[ 'surprise ' , 'able ' , 'get ' , 'warned ' , 'normally ' , 'booked ' , 'walked ' , 'around ' , 'anyway ' , 'case ' , 'set ' , 'meal ' ]"
really disappointing experience socalled best restaurant cardiff food much lower expected dont understand,"['really', 'disappointing', 'experience', 'socalled', 'best', 'restaurant', 'cardiff', 'food', 'much', 'lower', 'expected', 'dont', 'understand']","[ 'really ' , 'disappointing ' , 'experience ' , 'socalled ' , 'best ' , 'restaurant ' , 'cardiff ' , 'food ' , 'much ' , 'lower ' , 'expected ' , 'dont ' , 'understand ' ]"
friend mine used bar manager laguna tradition dictate u headed trash place talk loudly,"['friend', 'mine', 'used', 'bar', 'manager', 'laguna', 'tradition', 'dictate', 'u', 'headed', 'trash', 'place', 'talk', 'loudly']","[ 'friend ' , 'mine ' , 'used ' , 'bar ' , 'manager ' , 'laguna ' , 'tradition ' , 'dictate ' , ' u ' , 'headed ' , 'trash ' , 'place ' , 'talk ' , 'loudly ' ]"
attracting mainly professional theatregoer attending show nearby new theatre upmarket bar part swish park plaza hotel,"['attracting', 'mainly', 'professional', 'theatregoer', 'attending', 'show', 'nearby', 'new', 'theatre', 'upmarket', 'bar', 'part', 'swish', 'park', 'plaza', 'hotel']","[ 'attracting ' , 'mainly ' , 'professional ' , 'theatregoer ' , 'attending ' , 'show ' , 'nearby ' , 'new ' , 'theatre ' , 'upmarket ' , 'bar ' , 'part ' , 'swish ' , 'park ' , 'plaza ' , 'hotel ' ]"
thank making proud parent took laguna bar celebrate surviving three year higher education classy,"['thank', 'making', 'proud', 'parent', 'took', 'laguna', 'bar', 'celebrate', 'surviving', 'three', 'year', 'higher', 'education', 'classy']","[ 'thank ' , 'making ' , 'proud ' , 'parent ' , 'took ' , 'laguna ' , 'bar ' , 'celebrate ' , 'surviving ' , 'three ' , 'year ' , 'higher ' , 'education ' , 'classy ' ]"
time life place ever wanted go family meal birthday harvester sadly thing changed,"['time', 'life', 'place', 'ever', 'wanted', 'go', 'family', 'meal', 'birthday', 'harvester', 'sadly', 'thing', 'changed']","[ 'time ' , 'life ' , 'place ' , 'ever ' , 'wanted ' , 'go ' , 'family ' , 'meal ' , 'birthday ' , 'harvester ' , 'sadly ' , 'thing ' , 'changed ' ]"
arriving cardiff bay harvester one forgiven feeling little apprehensive prospect dining restaurant,"['arriving', 'cardiff', 'bay', 'harvester', 'one', 'forgiven', 'feeling', 'little', 'apprehensive', 'prospect', 'dining', 'restaurant']","[ 'arriving ' , 'cardiff ' , 'bay ' , 'harvester ' , 'one ' , 'forgiven ' , 'feeling ' , 'little ' , 'apprehensive ' , 'prospect ' , 'dining ' , 'restaurant ' ]"
perk harvester approach there lot floor space time youll seated pretty quickly there helpyourself salad,"['perk', 'harvester', 'approach', 'there', 'lot', 'floor', 'space', 'time', 'youll', 'seated', 'pretty', 'quickly', 'there', 'helpyourself', 'salad']","[ 'perk ' , 'harvester ' , 'approach ' , 'there ' , 'lot ' , 'floor ' , 'space ' , 'time ' , 'youll ' , 'seated ' , 'pretty ' , 'quickly ' , 'there ' , 'helpyourself ' , 'salad ' ]"
honestly say fish chip five star best ive ever ever leave cardiff ill lost without staff,"['honestly', 'say', 'fish', 'chip', 'five', 'star', 'best', 'ive', 'ever', 'ever', 'leave', 'cardiff', 'ill', 'lost', 'without', 'staff']","[ 'honestly ' , 'say ' , 'fish ' , 'chip ' , 'five ' , 'star ' , 'best ' , 'ive ' , 'ever ' , 'ever ' , 'leave ' , 'cardiff ' , 'ill ' , 'lost ' , 'without ' , 'staff ' ]"
amazing chip shop whole cardiff friendly staff amazing food lovely service always feel comfortable asking exactly would like,"['amazing', 'chip', 'shop', 'whole', 'cardiff', 'friendly', 'staff', 'amazing', 'food', 'lovely', 'service', 'always', 'feel', 'comfortable', 'asking', 'exactly', 'would', 'like']","[ 'amazing ' , 'chip ' , 'shop ' , 'whole ' , 'cardiff ' , 'friendly ' , 'staff ' , 'amazing ' , 'food ' , 'lovely ' , 'service ' , 'always ' , 'feel ' , 'comfortable ' , 'asking ' , 'exactly ' , 'would ' , 'like ' ]"
live 10 minute chip shop always satisfied quality fish chip available small large chip quantity,"['live', '10', 'minute', 'chip', 'shop', 'always', 'satisfied', 'quality', 'fish', 'chip', 'available', 'small', 'large', 'chip', 'quantity']","[ 'live ' , '10 ' , 'minute ' , 'chip ' , 'shop ' , 'always ' , 'satisfied ' , 'quality ' , 'fish ' , 'chip ' , 'available ' , 'small ' , 'large ' , 'chip ' , 'quantity ' ]"
great stop amazingly unique drink atmosphere fabulous super friendly staff took time recommend great choice,"['great', 'stop', 'amazingly', 'unique', 'drink', 'atmosphere', 'fabulous', 'super', 'friendly', 'staff', 'took', 'time', 'recommend', 'great', 'choice']","[ 'great ' , 'stop ' , 'amazingly ' , 'unique ' , 'drink ' , 'atmosphere ' , 'fabulous ' , 'super ' , 'friendly ' , 'staff ' , 'took ' , 'time ' , 'recommend ' , 'great ' , 'choice ' ]"
food pretty good enjoyed meal friend loved cant good conscience give place higher 3 though,"['food', 'pretty', 'good', 'enjoyed', 'meal', 'friend', 'loved', 'cant', 'good', 'conscience', 'give', 'place', 'higher', '3', 'though']","[ 'food ' , 'pretty ' , 'good ' , 'enjoyed ' , 'meal ' , 'friend ' , 'loved ' , 'cant ' , 'good ' , 'conscience ' , 'give ' , 'place ' , 'higher ' , ' 3 ' , 'though ' ]"
wow lucky find restaurant one day cardiff sunday noticed many place closed going didnt plan,"['wow', 'lucky', 'find', 'restaurant', 'one', 'day', 'cardiff', 'sunday', 'noticed', 'many', 'place', 'closed', 'going', 'didnt', 'plan']","[ 'wow ' , 'lucky ' , 'find ' , 'restaurant ' , 'one ' , 'day ' , 'cardiff ' , 'sunday ' , 'noticed ' , 'many ' , 'place ' , 'closed ' , 'going ' , 'didnt ' , 'plan ' ]"
relatively small branch food offshoot m conveniently located west side cardiff central station concourse selling,"['relatively', 'small', 'branch', 'food', 'offshoot', 'm', 'conveniently', 'located', 'west', 'side', 'cardiff', 'central', 'station', 'concourse', 'selling']","[ 'relatively ' , 'small ' , 'branch ' , 'food ' , 'offshoot ' , 'm ' , 'conveniently ' , 'located ' , 'west ' , 'side ' , 'cardiff ' , 'central ' , 'station ' , 'concourse ' , 'selling ' ]"
m food welcome change overpriced tasteless food thats normally sold captive audience train station motorway service,"['m', 'food', 'welcome', 'change', 'overpriced', 'tasteless', 'food', 'thats', 'normally', 'sold', 'captive', 'audience', 'train', 'station', 'motorway', 'service']","[ 'm ' , 'food ' , 'welcome ' , 'change ' , 'overpriced ' , 'tasteless ' , 'food ' , 'thats ' , 'normally ' , 'sold ' , 'captive ' , 'audience ' , 'train ' , 'station ' , 'motorway ' , 'service ' ]"
ideally situated outside cardiff central stationso handy buying food etc eat train journey good,"['ideally', 'situated', 'outside', 'cardiff', 'central', 'stationso', 'handy', 'buying', 'food', 'etc', 'eat', 'train', 'journey', 'good']","[ 'ideally ' , 'situated ' , 'outside ' , 'cardiff ' , 'central ' , 'stationso ' , 'handy ' , 'buying ' , 'food ' , 'etc ' , 'eat ' , 'train ' , 'journey ' , 'good ' ]"
chuck e cheese 20 foul foul foul pizza asda already know spat cried,"['chuck', 'e', 'cheese', '20', 'foul', 'foul', 'foul', 'pizza', 'asda', 'already', 'know', 'spat', 'cried']","[ 'chuck ' , ' e ' , 'cheese ' , '20 ' , 'foul ' , 'foul ' , 'foul ' , 'pizza ' , 'asda ' , 'already ' , 'know ' , 'spat ' , 'cried ' ]"
love sizzler wow great combination flavour one similar domino know getting,"['love', 'sizzler', 'wow', 'great', 'combination', 'flavour', 'one', 'similar', 'domino', 'know', 'getting']","[ 'love ' , 'sizzler ' , 'wow ' , 'great ' , 'combination ' , 'flavour ' , 'one ' , 'similar ' , 'domino ' , 'know ' , 'getting ' ]"
came last night asked texas bbq pizza came back 25 minute later tried give new yorker told want texas bbq said,"['came', 'last', 'night', 'asked', 'texas', 'bbq', 'pizza', 'came', 'back', '25', 'minute', 'later', 'tried', 'give', 'new', 'yorker', 'told', 'want', 'texas', 'bbq', 'said']","[ 'came ' , 'last ' , 'night ' , 'asked ' , 'texas ' , 'bbq ' , 'pizza ' , 'came ' , 'back ' , '25 ' , 'minute ' , 'later ' , 'tried ' , 'give ' , 'new ' , 'yorker ' , 'told ' , 'want ' , 'texas ' , 'bbq ' , 'said ' ]"
